"321,-248.8,-341.2,-302.4,-204.061"
"322,-250.4,-342.8,-301.6,-179.945"
"323,-251.6,-344.4,-301.2,-146.553"
"324,-252,-346.4,-300.4,-118.726"
"325,-252.4,-348.4,-299.6,-115.016"
"326,-252.8,-350.4,-299.2,-122.437"
"327,-253.6,-351.6,-298.4,-131.712"
"328,-254.4,-352.8,-297.6,-146.553"
"329,-254.4,-354,-296.8,-159.539"
"330,-254,-356,-296.4,-168.814"
"331,-254,-357.2,-295.6,-178.09"
"332,-254.4,-358.4,-294.8,-187.365"
"333,-254.8,-359.2,-294.4,-191.075"
"334,-254.8,-360.8,-293.6,-185.51"
"335,-254.8,-362.8,-292.8,-168.814"
"336,-255.2,-364.8,-292.4,-150.263"
"337,-256,-365.6,-291.6,-128.002"
"338,-257.2,-366.8,-290.8,-107.596"
"339,-257.6,-368,-290.4,-98.32"
"340,-258,-369.6,-289.6,-85.335"
"341,-258.8,-370.8,-288.8,-68.639"
"342,-260,-371.6,-288.4,-59.363"
"343,-261.2,-372.4,-287.6,-51.943"
"344,-261.6,-373.6,-286.8,-38.957"
"345,-262,-375.2,-286.4,-24.116"
"346,-262.8,-376,-285.6,-14.841"
"347,-264.4,-376.4,-284.8,-9.276"
"348,-265.6,-377.2,-284.4,-7.42"
"349,-266.4,-378.4,-283.6,-3.71"
"350,-266.8,-379.6,-283.2,0"
"351,-267.6,-380.4,-282.4,0"
"352,-269.2,-380.4,-281.6,0"
"353,-270,-380.8,-281.2,0"
"354,-270.8,-381.6,-280.4,-7.42"
"355,-271.2,-382.8,-280,-16.696"
"356,-271.6,-383.6,-279.2,-22.261"
"357,-272.4,-384,-278.4,-24.116"
"358,-272.8,-384.8,-278,-20.406"
"359,-272.8,-386.4,-277.2,-16.696"
"360,-272.4,-388,-276.8,-12.986"
"361,-272.4,-389.6,-276,-12.986"
"362,-272.8,-390.8,-275.2,-12.986"
"363,-273.2,-392.4,-274.8,-7.42"
"364,-272.8,-394,-274,0"
"365,-272.8,-396,-273.6,5.565"
"366,-273.2,-397.6,-272.8,14.841"
"367,-274,-398.4,-272.4,20.406"
"368,-274.8,-399.2,-271.6,20.406"
"369,-275.6,-400.4,-270.8,9.276"
"370,-276,-402,-270.4,-11.131"
"371,-276.4,-402.4,-269.6,-44.522"
"372,-277.6,-402,-269.2,-76.059"
"373,-278.4,-402,-268.4,-96.465"
"374,-278.4,-402.8,-268,-115.016"
"375,-278.4,-403.6,-267.2,-137.277"
"376,-278.4,-404,-266.8,-152.118"
"377,-278.8,-404,-266,-168.814"
"378,-279.2,-404,-265.6,-181.8"
"379,-279.2,-404.4,-264.8,-179.945"
"380,-279.2,-405.6,-264.4,-176.235"
"381,-279.2,-406.8,-263.6,-178.09"
"382,-280,-407.2,-263.2,-179.945"
"383,-280.8,-407.6,-262.4,-179.945"
"384,-280.8,-408.8,-262,-179.945"
"385,-280.8,-410.4,-261.2,-189.22"
"386,-280.8,-411.6,-260.8,-194.786"
"387,-281.6,-412.4,-260,-187.365"
"388,-282,-413.2,-259.6,-174.379"
"389,-281.6,-414.4,-258.8,-172.524"
"390,-281.2,-416,-258.4,-176.235"
"391,-280.8,-416.8,-257.6,-183.655"
"392,-280.4,-417.6,-257.2,-183.655"
"393,-280.4,-418.4,-256.4,-181.8"
"394,-279.6,-419.2,-256,-189.22"
"395,-278.8,-420.4,-255.2,-204.061"
"396,-278.4,-421.2,-254.8,-218.902"
"397,-278,-421.6,-254,-230.032"
"398,-278,-422,-253.6,-241.163"
"399,-277.2,-423.2,-252.8,-250.439"
"400,-276.8,-424,-252.4,-261.569"
"401,-276.4,-424.4,-252,-268.99"
"402,-276.8,-424.8,-251.2,-272.7"
"403,-277.2,-424.8,-250.8,-272.7"
"404,-277.2,-425.2,-250,-268.99"
"405,-276.8,-426,-249.6,-254.149"
"406,-276.8,-426.8,-248.8,-235.598"
"407,-277.6,-426.8,-248.4,-220.757"
"408,-278,-426.8,-248,-209.626"
"409,-278.4,-427.2,-247.2,-189.22"
"410,-278,-428.4,-246.8,-155.828"
"411,-278,-429.2,-246,-107.596"
"412,-278.4,-429.6,-245.6,-51.943"
"413,-278.8,-429.6,-244.8,3.71"
"414,-278.4,-430.8,-244.4,66.784"
"415,-278,-432,-244,140.988"
"416,-278,-432.8,-243.2,213.337"
"417,-278,-433.2,-242.8,285.685"
"418,-278,-433.6,-242,367.31"
"419,-277.2,-434.4,-241.6,458.21"
"420,-276.8,-435.6,-241.2,539.834"
"421,-276.4,-436,-240.4,601.052"
"422,-276.4,-436,-240,649.285"
"423,-276.4,-435.6,-239.6,664.126"
"424,-276,-436,-238.8,606.618"
"425,-275.2,-436.4,-238.4,493.457"
"426,-274.8,-436.4,-238,391.426"
"427,-275.2,-435.6,-237.2,307.947"
"428,-275.2,-435.2,-236.8,213.337"
"429,-274.8,-435.6,-236,107.596"
"430,-274.4,-436,-235.6,0"
"431,-274,-436,-235.2,-107.596"
"432,-274,-436,-234.4,-209.626"
"433,-274,-436,-234,-280.12"
"434,-273.6,-436.8,-233.6,-307.947"
"435,-273.2,-437.2,-232.8,-302.381"
"436,-273.2,-437.6,-232.4,-293.106"
"437,-273.6,-437.6,-232,-296.816"
"438,-273.6,-438,-231.2,-304.236"
"439,-273.6,-438.4,-230.8,-307.947"
"440,-273.2,-439.2,-230.4,-311.657"
"441,-273.2,-440,-229.6,-311.657"
"442,-273.6,-440.4,-229.2,-302.381"
"443,-274,-440.4,-228.8,-283.83"
"444,-274,-441.2,-228,-256.004"
"445,-273.6,-442,-227.6,-226.322"
"446,-273.6,-442.8,-227.2,-200.351"
"447,-274,-442.8,-226.8,-185.51"
"448,-274,-443.2,-226,-176.235"
"449,-273.6,-443.6,-225.6,-161.394"
"450,-272.8,-444.4,-225.2,-140.988"
"451,-272.8,-444.4,-224.4,-128.002"
"452,-273.2,-444.4,-224,-122.437"
"453,-273.2,-444.4,-223.6,-116.871"
"454,-272.8,-444.8,-223.2,-105.741"
"455,-272,-444.4,-222.4,-89.045"
"456,-271.6,-444,-222,-74.204"
"457,-272,-443.6,-221.6,-68.639"
"458,-272,-443.2,-220.8,-68.639"
"459,-271.6,-442.8,-220.4,-66.784"
"460,-270.8,-442,-220,-59.363"
"461,-270.4,-441.2,-219.6,-50.088"
"462,-270.4,-440.4,-218.8,-50.088"
"463,-270,-439.2,-218.4,-51.943"
"464,-269.2,-438.4,-218,-50.088"
"465,-268.4,-437.2,-217.6,-53.798"
"466,-267.6,-436,-216.8,-63.073"
"467,-267.6,-435.2,-216.4,-64.929"
"468,-267.6,-434,-216,-63.073"
"469,-267.2,-433.2,-215.6,-64.929"
"470,-266.8,-432.4,-215.2,-70.494"
"471,-266.4,-431.2,-214.4,-77.914"
"472,-266.4,-430.4,-214,-81.624"
"473,-266.8,-429.2,-213.6,-85.335"
"474,-266.8,-428.4,-213.2,-83.48"
"475,-266.4,-427.2,-212.4,-74.204"
"476,-266.4,-426.4,-212,-70.494"
"477,-266.8,-425.2,-211.6,-68.639"
"478,-266.8,-424.4,-211.2,-72.349"
"479,-266,-423.6,-210.8,-76.059"
"480,-265.2,-422.4,-210,-68.639"
"481,-264.8,-421.6,-209.6,-59.363"
